,train,val,test
255,55205080,,
256,e906e855,,
257,f2aac4d2,,
258,488e6d8d,,
259,2fed8120,,
260,f27af4bd,,
261,550d2568,,
262,29c82ff0,,
263,69bb79f8,,
264,9b3a2c5c,,
265,eac31fe2,,
266,4f173713,,
267,badbc354,,
268,d9298d58,,
269,b52a09b0,,
270,52baec4e,,
271,0dc0a4bf,,
272,1e36aacb,,
273,564e51a3,,
274,2c11c70b,,
275,66c716c2,,
276,7d4f557d,,
277,c87c39f4,,
278,f07e128b,,
279,48fbc5d2,,
280,d847a765,,
281,0efec19e,,
282,ea9b8cee,,
283,3e7c6f3c,,
284,12a9fb4e,,
285,7e349a4e,,
286,6d846ab5,,
287,7300af72,,
288,b9739d1e,,
289,d6f8427f,,
290,e954ae94,,
291,9c4f716d,,
292,4d59b151,,
293,accba421,,
294,7c434449,,
295,f84b4982,,
296,b682d92b,,
297,e965a765,,
298,d4aa0ed3,,
299,cfffe175,,
300,1bc4a76e,,
301,396df9e6,,
302,3ff31173,,
303,857a5a60,,
304,d1a9878e,,
305,d7e64bbb,,
306,E4AA3C18,,
307,E38DB70A,,
308,2f9e8c7f,,
309,dc8a5519,,
310,470c0bee,,
311,01d72f6a,,
312,d99a7299,,
313,330bdb6c,,
314,0fe86143,,
315,f3009cdc,,
316,497ddcb5,,
317,6c9000ef,,
318,3c39f9b9,,
319,830e3f78,,
320,bc0857e2,,
321,c3febc9e,,
322,5826ea77,,
323,85fe33f4,,
324,eb0da21c,,
325,a0dac779,,
326,e5aeff79,,
327,e6265e77,,
328,af2fc9c2,,
329,47C5A937,,
330,0285FDDF,,
331,DB2F9FFE,,
332,F9FDAB2C,,
333,4EB39EA8,,
334,4D45F809,,
335,C73F6879,,
336,95A5FA25,,
337,57A47A81,,
338,592BC1BB,,
339,F827AA8C,,
340,CB5F5330,,
341,E145D87F,,
342,376DD52D,,
343,15311E57,,
344,A90EB3F7,,
345,26F9BF86,,
346,4EC063E2,,
347,1D2AB7D2,,
348,FA31AC9B,,
349,8B2A5B0B,,
350,8192F868,,
351,BAEA4392,,
352,D4136A31,,
353,4AE64138,,
354,99219621,,
355,573F2559,,
356,1106521B,,
357,528E053C,,
358,A97D876A,,
359,BDC7C35E,,
360,13E1C61C,,
361,6DE4C2C4,,
362,F405475A,,
363,07B19B85,,
364,E6434A29,,
365,49B2A361,,
366,3AEF89FD,,
367,25A52BAA,,
368,EAA44029,,
369,B62772BA,,
370,0A459BE8,,
371,458F977B,,
372,755C4693,,
373,B16A8F4B,,
374,0D9559B0,,
375,EA180EA6,,
376,1F6EC843,,
377,8E4372BE,,
378,938976FB,,
379,89C0449A,,
380,3ADEDD93,,
381,F86A4811,,
382,B7D8DCCE,,
383,cb28f651,,
384,c08ae7f5,,
385,76bba2e9,,
386,0783e269,,
387,91e4a568,,
388,c3079ce3,,
389,39db8eab,,
390,96946ff8,,
391,9c2239e4,,
392,d890e850,,
393,200621df,,
394,d3da6f16,,
395,8dfe43ac,,
396,290a8bb2,,
397,13772b1c,,
398,682ab315,,
399,c1d047b5,,
400,5eff6d78,,
401,d94f1dd5,,
402,5311f60f,,
403,7a12ddce,,
404,77e4e7b3,,
405,006cf530,,
406,89720b5b,,
407,8e19c5b6,,
408,f3a4da33,,
409,d68bdc5e,,
410,8fa5886a,,
411,3747c586,,
412,dfbe9f70,,
413,17c821de,,
414,273810f2,,
415,450a6858,,
416,d5180ed3,,
417,ec889984,,
418,a19f9720,,
419,787c4448,,
420,3d473ea1,,
421,656594d9,,
422,e8ee8dc0,,
423,65455f33,,
424,a5197a8b,,
425,33a679b4,,
426,b2419f7a,,
427,14b4beda,,
428,dfc7df2a,,
429,f7bc255d,,
430,29FBDF7D,,
431,9E4D3873,,
432,1E46B522,,
433,91ba65ea,,
434,6F3C101D,,
435,cce3e96e,,
436,f69967b8,,
437,a04eb9f5,,
438,9d079751,,
439,c958bf2d,,
440,ffa7e13e,,
441,47f27533,,
442,e5038a3e,,
443,66478CFF,,
444,2AA52DDF,,
445,A8A28E5B,,
446,94DDB53B,,
447,08AE47C1,,
448,A532D9CE,,
449,797DFE79,,
450,939166CE,,
451,856b7fe5,,
452,B29C89E1,,
453,D53E267B,,
454,19a1ff6e,,
455,2ac5ab19,,
456,A9F5A541,,
457,62A765FE,,
458,FB9D31D4,,
459,B59C24F4,,
460,94C9B5F6,,
461,BC50439D,,
462,637AFB7A,,
463,E536E7F6,,
464,94202120,,
465,B12AEE27,,
466,D00486C1,,
467,AE832D8E,,
468,0DB33EE7,,
469,B049A5A8,,
470,DFEAF807,,
471,AFF4F6F0,,
472,005D0B63,,
473,40D84E7D,,
474,2A001EAC,,
475,AC68E09D,,
476,EAA75270,,
477,14253FE3,,
478,FE12791C,,
479,C23332C9,,
480,422B7AF0,,
481,364D4762,,
482,7B0AC43C,,
483,AF15A60D,,
484,ACCD40B6,,
485,71EDB6C0,,
486,9A220956,,
487,A7EA95E0,,
488,EFEFC4C4,,
489,6D7F0FFA,,
490,69FC80A0,,
491,E2D22525,,
492,6A8FAEC2,,
493,88047FCF,,
494,3F74793F,,
495,91B936FA,,
496,9DAC8A20,,
497,810C9823,,
498,84E38F4E,,
499,2461740D,,
500,4F669BCD,,
501,5C5DEAAC,,
502,0B219162,,
503,5547F30C,,
504,00A9C64C,,
505,8193FBFB,,
506,3B8EE131,,
507,18A8340C,,
508,8D507E76,,
509,86663FDB,,
510,5E8224FF,,
511,BAF3885F,,
512,3850CC14,,
513,994052CD,,
514,97A0C6F7,,
515,E67CB496,,
516,1FD4BD73,,
517,E323CECA,,
518,72DCB378,,
519,FA87A9BF,,
520,B7C13C84,,
521,96E31A69,,
522,7E7ED612,,
523,B9EE44DF,,
524,D8BA1689,,
525,1B0131DE,,
526,BC6BD21E,,
527,D7C7E174,,
528,A3C414EF,,
529,567A7D93,,
530,02A748A8,,
531,093B9AC2,,
532,CC608F45,,
533,BC6D7CCB,,
534,8D9E6599,,
535,E4E81CA8,,
536,806D1CFE,,
537,12419A50,,
538,EE259178,,
539,5A3E52F6,,
540,DB5B7519,,
541,45FC82C6,,
542,F135B458,,
543,D51AFCBE,,
544,3F0C49CF,,
545,2FE4B0F6,,
546,DB759C9A,,
547,66EECFED,,
548,5A8F60DB,,
549,1D3AC235,,
550,1CC1D9FD,,
551,EBF92326,,
552,37B2C4DC,,
553,E111130F,,
554,30EA1B30,,
555,B7010362,,
556,070EF07D,,
557,DCA30E64,,
558,9CA926F1,,
559,3F8E704D,,
560,A80225A4,,
561,45011BF1,,
562,AEA9169D,,
563,AD772BDA,,
