,train,val,test
111,e50fd25d,,
112,18b6d6e7,,
113,1a56e8e5,,
114,fc6a514f,,
115,05400469,,
116,a29630d2,,
117,861325d7,,
118,e1440c30,,
119,b584d650,,
120,615c638d,,
121,c807152d,,
122,f30694f7,,
123,0a49c368,,
124,a53a55ed,,
125,d7e04665,,
126,6f3d1ec1,,
127,486396b5,,
128,f56632b8,,
129,c13d841b,,
130,7b5ab331,,
131,2451bdbc,,
132,97ce4fa4,,
133,d974c34b,,
134,5bb96821,,
135,1da979ff,,
136,5b7d8f64,,
137,8bac7e59,,
138,be26bdc8,,
139,3b9a2273,,
140,29d32315,,
141,ede57976,,
142,5f6fa5de,,
143,bf24e85e,,
144,69e0e4d9,,
145,6d00ac00,,
146,a998cc6f,,
147,c985d6a4,,
148,c3874ffc,,
149,8872dd8e,,
150,8ea2278c,,
151,954b3034,,
152,92c7c348,,
153,4ce81ca5,,
154,794eb92f,,
155,02168abf,,
156,9a23a831,,
157,c454abac,,
158,c08eeafe,,
159,e7b639f3,,
160,c4bb0354,,
161,941575cb,,
162,ecceeb39,,
163,4276ecc3,,
164,a33f52a7,,
165,d780158b,,
166,22597d5c,,
167,18c475a1,,
168,1d063483,,
169,7552759a,,
170,d3846058,,
171,ceef08c2,,
172,979ac1bc,,
173,b3511f16,,
174,d44fdcf0,,
175,866ea89f,,
176,90c14c89,,
177,657d1abf,,
178,ef46368c,,
179,4e1e4ab7,,
180,c36faa05,,
181,67cc16d6,,
182,7f3da3a1,,
183,4c3b083b,,
184,54659e9f,,
185,2ff53d7a,,
186,95E8398F,,
187,38991588,,
188,B944523E,,
189,614D8D7D,,
190,0EB17121,,
191,CE682056,,
192,33EAAB31,,
193,4B82DB9B,,
194,C39D94E4,,
195,14E6C96C,,
196,66F5343A,,
197,3C25F016,,
198,A584930A,,
199,4CD542E0,,
200,5E9F7E8F,,
201,7732DE46,,
202,056F80C3,,
203,9076806D,,
204,C4089710,,
205,7C8DAACB,,
206,D37DAF6F,,
207,75AA0FB8,,
208,F720CF55,,
209,5A7985BA,,
210,6DB22AEA,,
211,D6315769,,
212,D9E4CA77,,
213,12558019,,
214,3B9E62AC,,
215,28805E39,,
216,47D39794,,
217,9C306902,,
218,FC5811FB,,
219,103EF882,,
220,ADD3D7FE,,
221,590b650c,,
222,2f8b4ccb,,
223,8ed78985,,
224,4971f9c1,,
225,7e206961,,
226,b7ed6f65,,
227,80afb4f3,,
228,25615528,,
229,e2dfdd69,,
230,30906c32,,
231,912c5a3d,,
232,2f753bb4,,
233,97991078,,
234,3b4b3a5f,,
235,da190cd4,,
236,b40b5355,,
237,9f97b4b6,,
238,c2a2e876,,
239,71305f5c,,
240,3f676d40,,
241,9eb12eba,,
242,87afea97,,
243,f3ea98d5,,
244,e78eaded,,
245,0915cb6f,,
246,46d61a35,,
247,98cb6ac9,,
248,3d9c2588,,
249,55205080,,
250,54e2bdc1,,
251,e906e855,,
252,09207440,,
253,488e6d8d,,
254,2fed8120,,
255,550d2568,,
256,29c82ff0,,
257,69bb79f8,,
258,9b3a2c5c,,
259,eac31fe2,,
260,4f173713,,
261,badbc354,,
262,b52a09b0,,
263,52baec4e,,
264,1e36aacb,,
265,564e51a3,,
266,2c11c70b,,
267,7d4f557d,,
268,48fbc5d2,,
269,d847a765,,
270,0efec19e,,
271,ea9b8cee,,
272,3e7c6f3c,,
273,12a9fb4e,,
274,6d846ab5,,
275,d0314896,,
276,b9739d1e,,
277,ae43bef7,,
278,2f2d1b0c,,
279,d6f8427f,,
280,e954ae94,,
281,9c4f716d,,
282,4d59b151,,
283,accba421,,
284,cc8df798,,
285,7c434449,,
286,f84b4982,,
287,b682d92b,,
288,d4aa0ed3,,
289,638c8e8b,,
290,cfffe175,,
291,4942ebf2,,
292,a907179e,,
293,396df9e6,,
294,85bc950b,,
295,3ff31173,,
296,4db19cdf,,
297,d1a9878e,,
298,d7e64bbb,,
299,E4AA3C18,,
300,E38DB70A,,
301,2f9e8c7f,,
302,dc8a5519,,
303,52404227,,
304,470c0bee,,
305,c82ae31e,,
306,f62e1d32,,
307,65910977,,
308,87f21980,,
309,56cfd26c,,
310,300c3ae5,,
311,d99a7299,,
312,330bdb6c,,
313,f3009cdc,,
314,497ddcb5,,
315,6c9000ef,,
316,3c39f9b9,,
317,3a375f5f,,
318,830e3f78,,
319,3F291515,,
320,bfba9373,,
321,5826ea77,,
322,85fe33f4,,
323,eb0da21c,,
324,a0dac779,,
325,e5aeff79,,
326,fdcc3157,,
327,af2fc9c2,,
328,47C5A937,,
329,0285FDDF,,
330,DB2F9FFE,,
331,F9FDAB2C,,
332,4EB39EA8,,
333,4D45F809,,
334,C73F6879,,
335,95A5FA25,,
336,57A47A81,,
337,592BC1BB,,
338,F827AA8C,,
339,CB5F5330,,
340,E145D87F,,
341,376DD52D,,
342,15311E57,,
343,26F9BF86,,
344,EE5F8790,,
345,4EC063E2,,
346,8B2A5B0B,,
347,473181A7,,
348,8192F868,,
349,BAEA4392,,
350,4AE64138,,
351,99219621,,
352,0CCCF11D,,
353,573F2559,,
354,1106521B,,
355,F99904A8,,
356,528E053C,,
357,D2CA0ADE,,
358,46835CE2,,
359,A97D876A,,
360,BDC7C35E,,
361,6DE4C2C4,,
362,F405475A,,
363,07B19B85,,
364,ABF28359,,
365,E6434A29,,
366,3AEF89FD,,
367,25A52BAA,,
368,EAA44029,,
369,B62772BA,,
370,F1E38D60,,
371,0A459BE8,,
372,458F977B,,
373,755C4693,,
374,B16A8F4B,,
375,6EEF0E01,,
376,0D9559B0,,
377,89C0449A,,
378,3ADEDD93,,
379,B1F73FC7,,
380,F3F992D2,,
381,cb28f651,,
382,c08ae7f5,,
383,76bba2e9,,
384,0783e269,,
385,91e4a568,,
386,39db8eab,,
387,96946ff8,,
388,d890e850,,
389,2b95ca13,,
390,200621df,,
391,d3da6f16,,
392,a37c0e14,,
393,8dfe43ac,,
394,290a8bb2,,
395,3060d47f,,
396,13772b1c,,
397,682ab315,,
398,c1d047b5,,
399,5eff6d78,,
400,c360e990,,
401,39ab2684,,
402,d94f1dd5,,
403,5311f60f,,
404,7a12ddce,,
405,53c6100e,,
406,77e4e7b3,,
407,006cf530,,
408,89720b5b,,
409,8e19c5b6,,
410,8fa5886a,,
411,3747c586,,
412,dfbe9f70,,
413,04ef7cdf,,
414,049801b6,,
415,17c821de,,
416,450a6858,,
417,d5180ed3,,
418,3467ceec,,
419,ec889984,,
420,a19f9720,,
421,82831b80,,
422,787c4448,,
423,3d473ea1,,
424,656594d9,,
425,e8ee8dc0,,
426,73bc7fb6,,
427,65455f33,,
428,a5197a8b,,
429,33a679b4,,
430,b2419f7a,,
431,e93c2e87,,
432,dfc7df2a,,
433,f7bc255d,,
434,1E46B522,,
435,6F3C101D,,
436,cce3e96e,,
437,f69967b8,,
438,48597193,,
439,a04eb9f5,,
440,9d079751,,
441,c958bf2d,,
442,ffa7e13e,,
443,47f27533,,
444,e5038a3e,,
445,bb749d31,,
446,66478CFF,,
447,2AA52DDF,,
448,A532D9CE,,
449,797DFE79,,
450,AE67F0A7,,
451,939166CE,,
452,856b7fe5,,
453,D53E267B,,
454,19a1ff6e,,
455,2ac5ab19,,
456,1F484841,,
457,A9F5A541,,
458,62A765FE,,
459,FB9D31D4,,
460,B59C24F4,,
461,94C9B5F6,,
462,637AFB7A,,
463,E536E7F6,,
464,94202120,,
465,B12AEE27,,
466,6E395B5D,,
467,AE832D8E,,
468,E8D91A02,,
469,0DB33EE7,,
470,B049A5A8,,
471,AFF4F6F0,,
472,40D84E7D,,
473,F7F3F097,,
474,AC68E09D,,
475,EAA75270,,
476,14253FE3,,
477,FE12791C,,
478,C23332C9,,
479,773B7CD9,,
480,422B7AF0,,
481,364D4762,,
482,7B0AC43C,,
483,93128005,,
484,AF15A60D,,
485,1EDE26CC,,
486,4957D156,,
487,9A220956,,
488,A7EA95E0,,
489,74ABE42F,,
490,EFEFC4C4,,
491,69FC80A0,,
492,E2D22525,,
493,913399D7,,
494,6A8FAEC2,,
495,66131B27,,
496,88047FCF,,
497,4AF63260,,
498,3F74793F,,
499,9DAC8A20,,
500,810C9823,,
501,84E38F4E,,
502,2461740D,,
503,5C5DEAAC,,
504,0B219162,,
505,5547F30C,,
506,00A9C64C,,
507,8193FBFB,,
508,3B8EE131,,
509,18A8340C,,
510,8D507E76,,
511,86663FDB,,
512,5E8224FF,,
513,BAF3885F,,
514,3850CC14,,
515,994052CD,,
516,97A0C6F7,,
517,E67CB496,,
518,1FD4BD73,,
519,E323CECA,,
520,72DCB378,,
521,FA87A9BF,,
522,B7C13C84,,
523,96E31A69,,
524,0B4C4C57,,
525,B9EE44DF,,
526,293A2F6A,,
527,1B0131DE,,
528,E703D8D9,,
529,128997AA,,
530,D7C7E174,,
531,A3C414EF,,
532,567A7D93,,
533,64A4FFA5,,
534,02A748A8,,
535,093B9AC2,,
536,CC608F45,,
537,8D9E6599,,
538,3EB1265B,,
539,5EE5DC2E,,
540,806D1CFE,,
541,EE259178,,
542,5A3E52F6,,
543,DB5B7519,,
544,F135B458,,
545,D51AFCBE,,
546,B8EDB990,,
547,3F0C49CF,,
548,45CEAD98,,
549,2FE4B0F6,,
550,DB759C9A,,
551,66EECFED,,
552,5A8F60DB,,
553,1D3AC235,,
554,1CC1D9FD,,
555,EBF92326,,
556,E111130F,,
557,B7010362,,
558,070EF07D,,
559,DCA30E64,,
560,9CA926F1,,
561,3F8E704D,,
