,train,val,test
67,b74b690e,E35ED527,02A748A8
68,ac231cfd,006cf530,d94f1dd5
69,e3affffd,7B0AC43C,059B869D
70,3d2b326c,422B7AF0,BC50439D
71,a5c24186,810C9823,3F74793F
72,cb017dff,293A2F6A,B9EE44DF
73,1dc1c4fb,DB5B7519,913399D7
74,9834000b,A532D9CE,40D84E7D
75,1f8b54d9,a19f9720,1F484841
76,e27fcaa7,C02621B3,2b95ca13
77,26d14577,9E4D3873,DA670BF2
78,f33af846,30EA1B30,CC608F45
79,6a40609b,A80225A4,b2419f7a
80,caac2fb6,45011BF1,08AE47C1
81,be4a0246,1EDE26CC,806D1CFE
82,f3299377,ABD15820,E9472303
83,fd80b9b2,BC6D7CCB,04ef7cdf
84,da54fc65,2754A8FC,d3da6f16
85,9d3bec1f,AE67F0A7,049801b6
86,59a3b421,2A001EAC,81177E0C
87,cce78224,14253FE3,682ab315
88,68cf009b,D521C865,D53E267B
89,5c88395f,093B9AC2,D7C7E174
90,29f86b4c,7a12ddce,C99E66C8
91,c77b7558,A9F5A541,656594d9
92,262f0e99,,005D0B63
93,a6ed5255,,
94,5ada8b8e,,
95,e2f7b4ce,,
96,48d043e8,,
97,fc671377,,
98,b9fadea0,,
99,9f53f9e2,,
100,d66c8a3b,,
101,2738922d,,
102,dc9f48a4,,
103,1b685a91,,
104,565F5F92,,
105,EEA2C1E0,,
106,DD6F1D27,,
107,78EC26B2,,
108,F5625E6F,,
109,887252E8,,
110,C21B27E4,,
111,50F38125,,
112,130EA9F0,,
113,cb882331,,
114,789de56b,,
115,1e9a856a,,
116,beeee877,,
117,87ac4060,,
118,f897b21b,,
119,18b6d6e7,,
120,1a56e8e5,,
121,fc6a514f,,
122,05400469,,
123,a29630d2,,
124,861325d7,,
125,e1440c30,,
126,b584d650,,
127,974f47b6,,
128,615c638d,,
129,c807152d,,
130,077e7051,,
131,a53a55ed,,
132,d7e04665,,
133,eeb51a80,,
134,486396b5,,
135,d8a5f4f9,,
136,7b5ab331,,
137,2451bdbc,,
138,35a3f505,,
139,d974c34b,,
140,5bb96821,,
141,1da979ff,,
142,5b7d8f64,,
143,8bac7e59,,
144,be26bdc8,,
145,3b9a2273,,
146,29d32315,,
147,ede57976,,
148,5f6fa5de,,
149,69e0e4d9,,
150,a998cc6f,,
151,c3874ffc,,
152,8872dd8e,,
153,8ea2278c,,
154,954b3034,,
155,6cc0b334,,
156,92c7c348,,
157,b5b74b2d,,
158,4ce81ca5,,
159,794eb92f,,
160,02168abf,,
161,9a23a831,,
162,c08eeafe,,
163,e7b639f3,,
164,8fdfe3f1,,
165,c4bb0354,,
166,941575cb,,
167,ecceeb39,,
168,4276ecc3,,
169,0c13b082,,
170,a33f52a7,,
171,d780158b,,
172,1d063483,,
173,7552759a,,
174,d3846058,,
175,ceef08c2,,
176,979ac1bc,,
177,b3511f16,,
178,1e328b6f,,
179,d44fdcf0,,
180,866ea89f,,
181,657d1abf,,
182,ef46368c,,
183,c36faa05,,
184,67cc16d6,,
185,7f3da3a1,,
186,4c3b083b,,
187,2ff53d7a,,
188,95E8398F,,
189,0963305A,,
190,38991588,,
191,B944523E,,
192,A964B9A3,,
193,0EB17121,,
194,CE682056,,
195,33EAAB31,,
196,4B82DB9B,,
197,C39D94E4,,
198,E7A9735A,,
199,7B74D046,,
200,66F5343A,,
201,3C25F016,,
202,A584930A,,
203,4CD542E0,,
204,7732DE46,,
205,9076806D,,
206,C4089710,,
207,D37DAF6F,,
208,75AA0FB8,,
209,F720CF55,,
210,5A7985BA,,
211,6DB22AEA,,
212,12558019,,
213,3B9E62AC,,
214,28805E39,,
215,47D39794,,
216,9C306902,,
217,FC5811FB,,
218,ADD3D7FE,,
219,590b650c,,
220,2f8b4ccb,,
221,8ed78985,,
222,4971f9c1,,
223,49d7d740,,
224,7e206961,,
225,b7ed6f65,,
226,80afb4f3,,
227,25615528,,
228,e2dfdd69,,
229,30906c32,,
230,0075f8d7,,
231,182dfca9,,
232,2f753bb4,,
233,97991078,,
234,3b4b3a5f,,
235,da190cd4,,
236,b40b5355,,
237,c2a2e876,,
238,6fe545db,,
239,46854f1c,,
240,5ec99523,,
241,6c63360c,,
242,71305f5c,,
243,3f676d40,,
244,9eb12eba,,
245,e8ebf283,,
246,f3ea98d5,,
247,e78eaded,,
248,0915cb6f,,
249,05212dc9,,
250,46d61a35,,
251,98cb6ac9,,
252,3d9c2588,,
253,54e2bdc1,,
254,e906e855,,
255,f2aac4d2,,
256,488e6d8d,,
257,2fed8120,,
258,550d2568,,
259,69bb79f8,,
260,4f173713,,
261,d9298d58,,
262,52baec4e,,
263,0dc0a4bf,,
264,1e36aacb,,
265,564e51a3,,
266,2c11c70b,,
267,66c716c2,,
268,db0ceba9,,
269,f07e128b,,
270,48fbc5d2,,
271,d847a765,,
272,0efec19e,,
273,ea9b8cee,,
274,bf87760d,,
275,12a9fb4e,,
276,3e999548,,
277,7e349a4e,,
278,6d846ab5,,
279,d0314896,,
280,7300af72,,
281,b9739d1e,,
282,ae43bef7,,
283,d6f8427f,,
284,9c4f716d,,
285,4d59b151,,
286,accba421,,
287,cc8df798,,
288,7c434449,,
289,f84b4982,,
290,e965a765,,
291,d4aa0ed3,,
292,638c8e8b,,
293,cfffe175,,
294,1bc4a76e,,
295,4942ebf2,,
296,396df9e6,,
297,910fae7d,,
298,85bc950b,,
299,4db19cdf,,
300,857a5a60,,
301,E4AA3C18,,
302,E38DB70A,,
303,2b8db692,,
304,52404227,,
305,28eeb5c3,,
306,c82ae31e,,
307,65910977,,
308,87f21980,,
309,56cfd26c,,
310,0a5231b0,,
311,d99a7299,,
312,330bdb6c,,
313,0fe86143,,
314,f3009cdc,,
315,497ddcb5,,
316,6c9000ef,,
317,30a61e5b,,
318,3c39f9b9,,
319,3a375f5f,,
320,830e3f78,,
321,bc0857e2,,
322,3F291515,,
323,bfba9373,,
324,78306056,,
325,5826ea77,,
326,85fe33f4,,
327,eb0da21c,,
328,fdcc3157,,
329,e6265e77,,
330,af2fc9c2,,
331,DB2F9FFE,,
332,F9FDAB2C,,
333,4EB39EA8,,
334,C73F6879,,
335,57A47A81,,
336,592BC1BB,,
337,CB5F5330,,
338,AA58FA3E,,
339,E145D87F,,
340,376DD52D,,
341,15311E57,,
342,A90EB3F7,,
343,EE5F8790,,
344,FA31AC9B,,
345,8B2A5B0B,,
346,CA71B178,,
347,473181A7,,
348,BAEA4392,,
349,EC2C42B5,,
350,99219621,,
351,0CCCF11D,,
352,573F2559,,
353,1106521B,,
354,F99904A8,,
355,528E053C,,
356,D2CA0ADE,,
357,46835CE2,,
358,A97D876A,,
359,BDC7C35E,,
360,5419F74B,,
361,13E1C61C,,
362,6DE4C2C4,,
363,F405475A,,
364,07B19B85,,
365,ABF28359,,
366,E6434A29,,
367,49B2A361,,
368,3AEF89FD,,
369,25A52BAA,,
370,EAA44029,,
371,B62772BA,,
372,F1E38D60,,
373,0A459BE8,,
374,458F977B,,
375,755C4693,,
376,B16A8F4B,,
377,8E4372BE,,
378,938976FB,,
379,89C0449A,,
380,3ADEDD93,,
381,F86A4811,,
382,B7D8DCCE,,
383,C7BF0356,,
384,66FF9A6E,,
385,B1F73FC7,,
386,F3F992D2,,
387,cb28f651,,
388,c08ae7f5,,
389,76bba2e9,,
390,0783e269,,
391,91e4a568,,
392,c3079ce3,,
393,39db8eab,,
394,96946ff8,,
395,9c2239e4,,
396,d890e850,,
397,200621df,,
398,a37c0e14,,
399,8dfe43ac,,
400,3060d47f,,
401,13772b1c,,
402,c1d047b5,,
403,5eff6d78,,
404,c360e990,,
405,39ab2684,,
406,5311f60f,,
407,53c6100e,,
408,77e4e7b3,,
409,89720b5b,,
410,8e19c5b6,,
411,f3a4da33,,
412,d68bdc5e,,
413,8fa5886a,,
414,3747c586,,
415,dfbe9f70,,
416,17c821de,,
417,273810f2,,
418,450a6858,,
419,d5180ed3,,
420,3467ceec,,
421,ec889984,,
422,82831b80,,
423,787c4448,,
424,3d473ea1,,
425,e8ee8dc0,,
426,73bc7fb6,,
427,65455f33,,
428,a5197a8b,,
429,a27d276d,,
430,33a679b4,,
431,14b4beda,,
432,e93c2e87,,
433,f7bc255d,,
434,29FBDF7D,,
435,1E46B522,,
436,91ba65ea,,
437,6F3C101D,,
438,cce3e96e,,
439,f69967b8,,
440,48597193,,
441,a04eb9f5,,
442,9d079751,,
443,2ba28bc2,,
444,c958bf2d,,
445,ffa7e13e,,
446,47f27533,,
447,e5038a3e,,
448,bb749d31,,
449,66478CFF,,
450,2AA52DDF,,
451,A8A28E5B,,
452,94DDB53B,,
453,797DFE79,,
454,939166CE,,
455,856b7fe5,,
456,B29C89E1,,
457,19a1ff6e,,
458,aa4e2dd8,,
459,2ac5ab19,,
460,CC45F225,,
461,62A765FE,,
462,FB9D31D4,,
463,B59C24F4,,
464,94C9B5F6,,
465,637AFB7A,,
466,E536E7F6,,
467,94202120,,
468,B12AEE27,,
469,D00486C1,,
470,6E395B5D,,
471,AE832D8E,,
472,E8D91A02,,
473,0DB33EE7,,
474,B049A5A8,,
475,DFEAF807,,
476,AFF4F6F0,,
477,F7F3F097,,
478,AC68E09D,,
479,EAA75270,,
480,FE12791C,,
481,C23332C9,,
482,773B7CD9,,
483,364D4762,,
484,93128005,,
485,AF15A60D,,
486,ACCD40B6,,
487,4957D156,,
488,71EDB6C0,,
489,9A220956,,
490,A7EA95E0,,
491,74ABE42F,,
492,EFEFC4C4,,
493,6D7F0FFA,,
494,69FC80A0,,
495,E2D22525,,
496,6A8FAEC2,,
497,66131B27,,
498,88047FCF,,
499,4AF63260,,
500,91B936FA,,
501,9DAC8A20,,
502,84E38F4E,,
503,2461740D,,
504,4F669BCD,,
505,5C5DEAAC,,
506,0B219162,,
507,5547F30C,,
508,00A9C64C,,
509,8193FBFB,,
510,3B8EE131,,
511,18A8340C,,
512,8D507E76,,
513,86663FDB,,
514,5E8224FF,,
515,BAF3885F,,
516,3850CC14,,
517,994052CD,,
518,97A0C6F7,,
519,E67CB496,,
520,1FD4BD73,,
521,E323CECA,,
522,72DCB378,,
523,FA87A9BF,,
524,B7C13C84,,
525,96E31A69,,
526,0B4C4C57,,
527,7E7ED612,,
528,D8BA1689,,
529,1B0131DE,,
530,BC6BD21E,,
531,E703D8D9,,
532,A3C414EF,,
533,567A7D93,,
534,64A4FFA5,,
535,8D9E6599,,
536,3EB1265B,,
537,E4E81CA8,,
538,12419A50,,
539,EE259178,,
540,5A3E52F6,,
541,45FC82C6,,
542,F135B458,,
543,D51AFCBE,,
544,3F0C49CF,,
545,45CEAD98,,
546,2FE4B0F6,,
547,DB759C9A,,
548,66EECFED,,
549,5A8F60DB,,
550,1D3AC235,,
551,68B9AD1D,,
552,1CC1D9FD,,
553,EBF92326,,
554,37B2C4DC,,
555,E111130F,,
556,B7010362,,
557,070EF07D,,
558,DCA30E64,,
559,9CA926F1,,
560,3F8E704D,,
561,AEA9169D,,
562,AD772BDA,,
563,5D3D0A33,,
564,1C2E563A,,
