,train,val,test
0783e269,True,False,False
91e4a568,True,False,False
39db8eab,True,False,False
96946ff8,True,False,False
d890e850,True,False,False
2b95ca13,True,False,False
200621df,True,False,False
d3da6f16,True,False,False
a37c0e14,True,False,False
8dfe43ac,True,False,False
290a8bb2,True,False,False
3060d47f,True,False,False
13772b1c,True,False,False
682ab315,True,False,False
c1d047b5,True,False,False
5eff6d78,True,False,False
c360e990,True,False,False
39ab2684,True,False,False
d94f1dd5,True,False,False
5311f60f,True,False,False
7a12ddce,True,False,False
53c6100e,True,False,False
77e4e7b3,True,False,False
006cf530,True,False,False
89720b5b,True,False,False
8e19c5b6,True,False,False
8fa5886a,True,False,False
3747c586,True,False,False
dfbe9f70,True,False,False
04ef7cdf,True,False,False
049801b6,True,False,False
17c821de,True,False,False
450a6858,True,False,False
d5180ed3,True,False,False
3467ceec,True,False,False
ec889984,True,False,False
a19f9720,True,False,False
82831b80,True,False,False
787c4448,True,False,False
3d473ea1,True,False,False
656594d9,True,False,False
e8ee8dc0,True,False,False
73bc7fb6,True,False,False
65455f33,True,False,False
a5197a8b,True,False,False
33a679b4,True,False,False
b2419f7a,True,False,False
e93c2e87,True,False,False
dfc7df2a,True,False,False
f7bc255d,True,False,False
1E46B522,True,False,False
6F3C101D,True,False,False
cce3e96e,True,False,False
f69967b8,True,False,False
48597193,True,False,False
a04eb9f5,True,False,False
9d079751,True,False,False
c958bf2d,True,False,False
ffa7e13e,True,False,False
47f27533,True,False,False
e5038a3e,True,False,False
bb749d31,True,False,False
66478CFF,True,False,False
2AA52DDF,True,False,False
A532D9CE,True,False,False
797DFE79,True,False,False
AE67F0A7,True,False,False
939166CE,True,False,False
856b7fe5,True,False,False
D53E267B,True,False,False
19a1ff6e,True,False,False
2ac5ab19,True,False,False
1F484841,True,False,False
A9F5A541,True,False,False
62A765FE,True,False,False
FB9D31D4,True,False,False
B59C24F4,True,False,False
94C9B5F6,True,False,False
637AFB7A,True,False,False
E536E7F6,True,False,False
94202120,True,False,False
B12AEE27,True,False,False
6E395B5D,True,False,False
AE832D8E,True,False,False
E8D91A02,True,False,False
0DB33EE7,True,False,False
B049A5A8,True,False,False
AFF4F6F0,True,False,False
40D84E7D,True,False,False
F7F3F097,True,False,False
AC68E09D,True,False,False
EAA75270,True,False,False
14253FE3,True,False,False
FE12791C,True,False,False
C23332C9,True,False,False
773B7CD9,True,False,False
422B7AF0,True,False,False
364D4762,True,False,False
7B0AC43C,True,False,False
93128005,True,False,False
AF15A60D,True,False,False
1EDE26CC,True,False,False
4957D156,True,False,False
9A220956,True,False,False
A7EA95E0,True,False,False
74ABE42F,True,False,False
EFEFC4C4,True,False,False
69FC80A0,True,False,False
E2D22525,True,False,False
913399D7,True,False,False
6A8FAEC2,True,False,False
66131B27,True,False,False
88047FCF,True,False,False
4AF63260,True,False,False
3F74793F,True,False,False
9DAC8A20,True,False,False
810C9823,True,False,False
84E38F4E,True,False,False
2461740D,True,False,False
5C5DEAAC,True,False,False
0B219162,True,False,False
5547F30C,True,False,False
00A9C64C,True,False,False
8193FBFB,True,False,False
3B8EE131,True,False,False
18A8340C,True,False,False
8D507E76,True,False,False
86663FDB,True,False,False
5E8224FF,True,False,False
BAF3885F,True,False,False
3850CC14,True,False,False
994052CD,True,False,False
97A0C6F7,True,False,False
E67CB496,True,False,False
1FD4BD73,True,False,False
E323CECA,True,False,False
72DCB378,True,False,False
FA87A9BF,True,False,False
B7C13C84,True,False,False
96E31A69,True,False,False
0B4C4C57,True,False,False
B9EE44DF,True,False,False
293A2F6A,True,False,False
1B0131DE,True,False,False
E703D8D9,True,False,False
128997AA,True,False,False
D7C7E174,True,False,False
A3C414EF,True,False,False
567A7D93,True,False,False
64A4FFA5,True,False,False
02A748A8,True,False,False
093B9AC2,True,False,False
CC608F45,True,False,False
8D9E6599,True,False,False
3EB1265B,True,False,False
5EE5DC2E,True,False,False
806D1CFE,True,False,False
EE259178,True,False,False
5A3E52F6,True,False,False
DB5B7519,True,False,False
F135B458,True,False,False
D51AFCBE,True,False,False
B8EDB990,True,False,False
3F0C49CF,True,False,False
45CEAD98,True,False,False
2FE4B0F6,True,False,False
DB759C9A,True,False,False
66EECFED,True,False,False
5A8F60DB,True,False,False
1D3AC235,True,False,False
1CC1D9FD,True,False,False
EBF92326,True,False,False
E111130F,True,False,False
B7010362,True,False,False
070EF07D,True,False,False
DCA30E64,True,False,False
9CA926F1,True,False,False
3F8E704D,True,False,False
39FD616C,False,True,False
35a3f505,False,True,False
f27af4bd,False,True,False
48d043e8,False,True,False
7DE86788,False,True,False
0c13b082,False,True,False
24cc8660,False,True,False
857a5a60,False,True,False
910fae7d,False,True,False
6839921f,False,True,False
1dc1c4fb,False,True,False
751b1107,False,True,False
43959e95,False,True,False
0963305A,False,True,False
7300af72,False,True,False
73c27995,False,True,False
ca503755,False,True,False
6fe545db,False,True,False
f2aac4d2,False,True,False
F23402E5,False,True,False
E7A9735A,False,True,False
95280216,False,True,False
A964B9A3,False,True,False
14bd85dc,False,True,False
a932e2c0,False,True,False
bbd79ced,False,True,False
47624bec,False,True,False
560b8f9f,False,True,False
1e328b6f,False,True,False
5ec99523,False,True,False
E9BB41BE,False,True,False
f8058caa,False,True,False
26d14577,False,True,False
e965a765,False,True,False
f9c84121,False,True,False
2738922d,False,True,False
46854f1c,False,True,False
a06c9ca5,False,True,False
66c716c2,False,True,False
53f1ec0a,False,True,False
E437BB00,False,True,False
6cc0b334,False,True,False
ADA07C08,False,True,False
372B4225,False,True,False
828E1165,False,True,False
0dc0a4bf,False,True,False
d9298d58,False,True,False
F2848BBF,False,True,False
b5b74b2d,False,True,False
7B74D046,False,True,False
077e7051,False,True,False
5419F74B,False,True,False
01d72f6a,False,True,False
e6265e77,False,True,False
49B2A361,False,True,False
D4136A31,False,True,False
E1FCB533,False,True,False
bc0857e2,False,True,False
AA58FA3E,False,True,False
13E1C61C,False,True,False
30a61e5b,False,True,False
1D2AB7D2,False,True,False
8E4372BE,False,True,False
938976FB,False,True,False
14b4beda,False,True,False
F4174F1A,False,True,False
45FC82C6,False,True,False
21DE2F39,False,True,False
FEE0D89A,False,True,False
AEA9169D,False,True,False
30EA1B30,False,True,False
68B9AD1D,False,True,False
C7BF0356,False,True,False
66FF9A6E,False,True,False
71EDB6C0,False,True,False
91B936FA,False,True,False
5D3D0A33,False,True,False
6D7F0FFA,False,True,False
37B2C4DC,False,True,False
273810f2,False,True,False
7E7ED612,False,True,False
c3079ce3,False,True,False
12419A50,False,True,False
129F53E0,False,True,False
AC19245F,False,True,False
D521C865,False,True,False
29FBDF7D,False,True,False
E35ED527,False,True,False
A8A28E5B,False,True,False
E4E81CA8,False,True,False
f3a4da33,False,True,False
BC6D7CCB,False,True,False
1b6e44b4,False,False,True
68cf009b,False,False,True
fbadb1d7,False,False,True
c87c39f4,False,False,True
caac2fb6,False,False,True
eeb51a80,False,False,True
a455181a,False,False,True
103D5A1F,False,False,True
1bc4a76e,False,False,True
05212dc9,False,False,True
01a24641,False,False,True
5c3baf64,False,False,True
d8a5f4f9,False,False,True
6c63360c,False,False,True
D473A2D2,False,False,True
C63E8820,False,False,True
C21B27E4,False,False,True
d0dbc3f3,False,False,True
49d7d740,False,False,True
4758DFEF,False,False,True
8fdfe3f1,False,False,True
182dfca9,False,False,True
7e349a4e,False,False,True
96ee3f26,False,False,True
76B5A794,False,False,True
1e6bb223,False,False,True
f07e128b,False,False,True
e8ebf283,False,False,True
FAD9A2F0,False,False,True
2b8db692,False,False,True
bf87760d,False,False,True
28eeb5c3,False,False,True
1fd7ba5f,False,False,True
78DA0827,False,False,True
65794348,False,False,True
d6248cf8,False,False,True
0F0EECE2,False,False,True
db0ceba9,False,False,True
dd230cfa,False,False,True
6a238433,False,False,True
F7C8BE3C,False,False,True
140EAE71,False,False,True
b037f17b,False,False,True
3e5b4737,False,False,True
6a40609b,False,False,True
1e9a856a,False,False,True
3e999548,False,False,True
0075f8d7,False,False,True
873A695C,False,False,True
B9EFDA21,False,False,True
974f47b6,False,False,True
95de170e,False,False,True
0fe86143,False,False,True
A90EB3F7,False,False,True
D2F473F4,False,False,True
BC340CDF,False,False,True
30C1C11C,False,False,True
D5284A3E,False,False,True
78306056,False,False,True
FA31AC9B,False,False,True
c3febc9e,False,False,True
8CBB8760,False,False,True
CA71B178,False,False,True
EC2C42B5,False,False,True
70CE98C1,False,False,True
ED8ADE3B,False,False,True
D8BA1689,False,False,True
4F669BCD,False,False,True
d68bdc5e,False,False,True
ACCD40B6,False,False,True
94DDB53B,False,False,True
B29C89E1,False,False,True
aa4e2dd8,False,False,True
D00486C1,False,False,True
9E4D3873,False,False,True
41A4F992,False,False,True
9D40DC57,False,False,True
2ba28bc2,False,False,True
91ba65ea,False,False,True
a27d276d,False,False,True
DFEAF807,False,False,True
005D0B63,False,False,True
8A9B8934,False,False,True
D3D3BDE3,False,False,True
BC50439D,False,False,True
2A001EAC,False,False,True
08AE47C1,False,False,True
CC45F225,False,False,True
F86A4811,False,False,True
B7D8DCCE,False,False,True
9c2239e4,False,False,True
7E42A7A6,False,False,True
BC6BD21E,False,False,True
