,train,val,test
cb28f651,True,False,False
c08ae7f5,True,False,False
76bba2e9,True,False,False
91e4a568,True,False,False
c3079ce3,True,False,False
39db8eab,True,False,False
96946ff8,True,False,False
9c2239e4,True,False,False
d890e850,True,False,False
2b95ca13,True,False,False
200621df,True,False,False
8dfe43ac,True,False,False
290a8bb2,True,False,False
3060d47f,True,False,False
13772b1c,True,False,False
682ab315,True,False,False
c1d047b5,True,False,False
39ab2684,True,False,False
5311f60f,True,False,False
7a12ddce,True,False,False
53c6100e,True,False,False
006cf530,True,False,False
89720b5b,True,False,False
f3a4da33,True,False,False
d68bdc5e,True,False,False
8fa5886a,True,False,False
3747c586,True,False,False
dfbe9f70,True,False,False
04ef7cdf,True,False,False
049801b6,True,False,False
273810f2,True,False,False
d5180ed3,True,False,False
3467ceec,True,False,False
ec889984,True,False,False
a19f9720,True,False,False
3d473ea1,True,False,False
e8ee8dc0,True,False,False
73bc7fb6,True,False,False
65455f33,True,False,False
a5197a8b,True,False,False
33a679b4,True,False,False
b2419f7a,True,False,False
14b4beda,True,False,False
e93c2e87,True,False,False
dfc7df2a,True,False,False
f7bc255d,True,False,False
29FBDF7D,True,False,False
9E4D3873,True,False,False
1E46B522,True,False,False
91ba65ea,True,False,False
6F3C101D,True,False,False
cce3e96e,True,False,False
f69967b8,True,False,False
48597193,True,False,False
a04eb9f5,True,False,False
2ba28bc2,True,False,False
c958bf2d,True,False,False
ffa7e13e,True,False,False
47f27533,True,False,False
e5038a3e,True,False,False
bb749d31,True,False,False
66478CFF,True,False,False
2AA52DDF,True,False,False
A8A28E5B,True,False,False
94DDB53B,True,False,False
08AE47C1,True,False,False
A532D9CE,True,False,False
797DFE79,True,False,False
AE67F0A7,True,False,False
939166CE,True,False,False
856b7fe5,True,False,False
B29C89E1,True,False,False
D53E267B,True,False,False
19a1ff6e,True,False,False
aa4e2dd8,True,False,False
1F484841,True,False,False
CC45F225,True,False,False
A9F5A541,True,False,False
62A765FE,True,False,False
FB9D31D4,True,False,False
B59C24F4,True,False,False
94C9B5F6,True,False,False
BC50439D,True,False,False
637AFB7A,True,False,False
D521C865,True,False,False
D00486C1,True,False,False
AE832D8E,True,False,False
E8D91A02,True,False,False
B049A5A8,True,False,False
AFF4F6F0,True,False,False
005D0B63,True,False,False
40D84E7D,True,False,False
2A001EAC,True,False,False
F7F3F097,True,False,False
AC68E09D,True,False,False
14253FE3,True,False,False
FE12791C,True,False,False
C23332C9,True,False,False
422B7AF0,True,False,False
364D4762,True,False,False
7B0AC43C,True,False,False
AF15A60D,True,False,False
ACCD40B6,True,False,False
1EDE26CC,True,False,False
4957D156,True,False,False
71EDB6C0,True,False,False
21DE2F39,True,False,False
9A220956,True,False,False
A7EA95E0,True,False,False
74ABE42F,True,False,False
EFEFC4C4,True,False,False
69FC80A0,True,False,False
E2D22525,True,False,False
913399D7,True,False,False
66131B27,True,False,False
88047FCF,True,False,False
4AF63260,True,False,False
3F74793F,True,False,False
91B936FA,True,False,False
9DAC8A20,True,False,False
810C9823,True,False,False
84E38F4E,True,False,False
2461740D,True,False,False
4F669BCD,True,False,False
8D507E76,True,False,False
86663FDB,True,False,False
5E8224FF,True,False,False
BAF3885F,True,False,False
3850CC14,True,False,False
994052CD,True,False,False
97A0C6F7,True,False,False
E67CB496,True,False,False
1FD4BD73,True,False,False
72DCB378,True,False,False
FA87A9BF,True,False,False
0B4C4C57,True,False,False
7E7ED612,True,False,False
293A2F6A,True,False,False
1B0131DE,True,False,False
BC6BD21E,True,False,False
128997AA,True,False,False
D7C7E174,True,False,False
567A7D93,True,False,False
64A4FFA5,True,False,False
CC608F45,True,False,False
BC6D7CCB,True,False,False
8D9E6599,True,False,False
E4E81CA8,True,False,False
806D1CFE,True,False,False
12419A50,True,False,False
5A3E52F6,True,False,False
45FC82C6,True,False,False
F135B458,True,False,False
D51AFCBE,True,False,False
B8EDB990,True,False,False
3F0C49CF,True,False,False
45CEAD98,True,False,False
DB759C9A,True,False,False
66EECFED,True,False,False
1D3AC235,True,False,False
68B9AD1D,True,False,False
1CC1D9FD,True,False,False
EBF92326,True,False,False
37B2C4DC,True,False,False
E111130F,True,False,False
30EA1B30,True,False,False
B7010362,True,False,False
070EF07D,True,False,False
9CA926F1,True,False,False
3F8E704D,True,False,False
A80225A4,True,False,False
45011BF1,True,False,False
751b1107,False,True,False
7d4f557d,False,True,False
E0FF78EF,False,True,False
5ec99523,False,True,False
938861e3,False,True,False
afdee2d7,False,True,False
2f0a5606,False,True,False
49598f26,False,True,False
e50fd25d,False,True,False
2c11c70b,False,True,False
3f676d40,False,True,False
9b3a2c5c,False,True,False
9B227E1C,False,True,False
f3ea98d5,False,True,False
1da979ff,False,True,False
a29630d2,False,True,False
0c13b082,False,True,False
c08eeafe,False,True,False
5ada8b8e,False,True,False
69e0e4d9,False,True,False
9fca6a91,False,True,False
b3511f16,False,True,False
0EDB6818,False,True,False
44100402,False,True,False
560b8f9f,False,True,False
b584d650,False,True,False
1e328b6f,False,True,False
3abac01c,False,True,False
45890D8B,False,True,False
249AAC4B,False,True,False
ea5f7fc4,False,True,False
d9298d58,False,True,False
95cac7ed,False,True,False
1e6bb223,False,True,False
9C306902,False,True,False
866ea89f,False,True,False
e3affffd,False,True,False
3C25F016,False,True,False
39B363CD,False,True,False
d3846058,False,True,False
e78eaded,False,True,False
794eb92f,False,True,False
e53ec6c8,False,True,False
DD6F1D27,False,True,False
6DB22AEA,False,True,False
79F4D1A6,False,True,False
24cc8660,False,True,False
c2a2e876,False,True,False
3b9a2273,False,True,False
43BCA7B2,False,True,False
3501F4D9,False,True,False
57C4FD28,False,True,False
C99CCFC7,False,True,False
A90EB3F7,False,True,False
F9FDAB2C,False,True,False
A97D876A,False,True,False
F1E38D60,False,True,False
CA71B178,False,True,False
E6434A29,False,True,False
07B19B85,False,True,False
AA58FA3E,False,True,False
8192F868,False,True,False
D2F473F4,False,True,False
93128005,False,True,False
B9EE44DF,False,True,False
DFEAF807,False,True,False
9d079751,False,True,False
B7C13C84,False,True,False
96E31A69,False,True,False
DB5B7519,False,True,False
DCA30E64,False,True,False
E703D8D9,False,True,False
656594d9,False,True,False
E536E7F6,False,True,False
94202120,False,True,False
B12AEE27,False,True,False
F4174F1A,False,True,False
2FE4B0F6,False,True,False
0783e269,False,True,False
AC19245F,False,True,False
E323CECA,False,True,False
77e4e7b3,False,True,False
450a6858,False,True,False
7295A9F6,False,True,False
B0118472,False,True,False
2ac5ab19,False,True,False
787c4448,False,True,False
AEA9169D,False,True,False
093B9AC2,False,True,False
02A748A8,False,True,False
A3C414EF,False,True,False
82831b80,False,True,False
5A8F60DB,False,True,False
8E4372BE,False,True,False
938976FB,False,True,False
dd230cfa,False,False,True
C63E8820,False,False,True
F720CF55,False,False,True
5E9F7E8F,False,False,True
5F2DDC1A,False,False,True
4da187d6,False,False,True
681dd573,False,False,True
8ea2278c,False,False,True
093c64f0,False,False,True
E9BB41BE,False,False,True
0075f8d7,False,False,True
9DC91DB0,False,False,True
d8a5f4f9,False,False,True
95280216,False,False,True
2E194BF6,False,False,True
78EC26B2,False,False,True
C4089710,False,False,True
28805E39,False,False,True
bbd79ced,False,False,True
2f753bb4,False,False,True
5b7d8f64,False,False,True
04222a5c,False,False,True
615c638d,False,False,True
02168abf,False,False,True
ca503755,False,False,True
E319BB3C,False,False,True
b682d92b,False,False,True
da54fc65,False,False,True
550d2568,False,False,True
50F38125,False,False,True
fc671377,False,False,True
c36faa05,False,False,True
D473A2D2,False,False,True
A964B9A3,False,False,True
0915cb6f,False,False,True
ABA46896,False,False,True
54e2bdc1,False,False,True
97991078,False,False,True
eac31fe2,False,False,True
5D6F4225,False,False,True
80afb4f3,False,False,True
7C8DAACB,False,False,True
45952baf,False,False,True
71ddeb47,False,False,True
e1440c30,False,False,True
8872dd8e,False,False,True
396df9e6,False,False,True
565F5F92,False,False,True
7796AE2F,False,False,True
a33f52a7,False,False,True
ADA07C08,False,False,True
B16A8F4B,False,False,True
ADAF7B0F,False,False,True
D2D6FCC6,False,False,True
3AEF89FD,False,False,True
971BE7D3,False,False,True
CB5F5330,False,False,True
573F2559,False,False,True
F405475A,False,False,True
473181A7,False,False,True
B074DEBE,False,False,True
123382DA,False,False,True
5CA0FD93,False,False,True
97F9F149,False,False,True
49B2A361,False,False,True
5eff6d78,False,False,True
DA670BF2,False,False,True
D8BA1689,False,False,True
5EE5DC2E,False,False,True
d94f1dd5,False,False,True
c360e990,False,False,True
3EB1265B,False,False,True
89C0449A,False,False,True
3ADEDD93,False,False,True
a27d276d,False,False,True
3226667C,False,False,True
EE259178,False,False,True
6A8FAEC2,False,False,True
6E395B5D,False,False,True
6D7F0FFA,False,False,True
d3da6f16,False,False,True
F3D67C35,False,False,True
57F0B96B,False,False,True
5C5DEAAC,False,False,True
0B219162,False,False,True
5547F30C,False,False,True
00A9C64C,False,False,True
8193FBFB,False,False,True
3B8EE131,False,False,True
18A8340C,False,False,True
773B7CD9,False,False,True
0DB33EE7,False,False,True
8e19c5b6,False,False,True
20459843,False,False,True
17c821de,False,False,True
DCC24D30,False,False,True
a37c0e14,False,False,True
EAA75270,False,False,True
6F4914E0,False,False,True
129F53E0,False,False,True
