,train,val,test
252,1e36aacb,,
253,564e51a3,,
254,66c716c2,,
255,c87c39f4,,
256,db0ceba9,,
257,f07e128b,,
258,48fbc5d2,,
259,d847a765,,
260,0efec19e,,
261,ea9b8cee,,
262,3e7c6f3c,,
263,bf87760d,,
264,12a9fb4e,,
265,3e999548,,
266,7e349a4e,,
267,6d846ab5,,
268,d0314896,,
269,7300af72,,
270,b9739d1e,,
271,ae43bef7,,
272,2f2d1b0c,,
273,d6f8427f,,
274,e954ae94,,
275,9c4f716d,,
276,4d59b151,,
277,accba421,,
278,cc8df798,,
279,7c434449,,
280,f84b4982,,
281,e965a765,,
282,d4aa0ed3,,
283,638c8e8b,,
284,cfffe175,,
285,1bc4a76e,,
286,4942ebf2,,
287,a907179e,,
288,910fae7d,,
289,85bc950b,,
290,3ff31173,,
291,4db19cdf,,
292,857a5a60,,
293,d1a9878e,,
294,d7e64bbb,,
295,E4AA3C18,,
296,E38DB70A,,
297,2b8db692,,
298,2f9e8c7f,,
299,dc8a5519,,
300,52404227,,
301,470c0bee,,
302,28eeb5c3,,
303,c82ae31e,,
304,f62e1d32,,
305,65910977,,
306,87f21980,,
307,56cfd26c,,
308,300c3ae5,,
309,369e0c80,,
310,0a5231b0,,
311,01d72f6a,,
312,d99a7299,,
313,330bdb6c,,
314,0fe86143,,
315,f3009cdc,,
316,497ddcb5,,
317,6c9000ef,,
318,30a61e5b,,
319,3c39f9b9,,
320,3a375f5f,,
321,830e3f78,,
322,bc0857e2,,
323,3F291515,,
324,bfba9373,,
325,78306056,,
326,c3febc9e,,
327,5826ea77,,
328,85fe33f4,,
329,eb0da21c,,
330,a0dac779,,
331,e5aeff79,,
332,fdcc3157,,
333,e6265e77,,
334,af2fc9c2,,
335,47C5A937,,
336,0285FDDF,,
337,DB2F9FFE,,
338,4EB39EA8,,
339,4D45F809,,
340,C73F6879,,
341,95A5FA25,,
342,57A47A81,,
343,592BC1BB,,
344,F827AA8C,,
345,E145D87F,,
346,376DD52D,,
347,15311E57,,
348,26F9BF86,,
349,EE5F8790,,
350,4EC063E2,,
351,1D2AB7D2,,
352,FA31AC9B,,
353,8B2A5B0B,,
354,BAEA4392,,
355,D4136A31,,
356,4AE64138,,
357,EC2C42B5,,
358,99219621,,
359,0CCCF11D,,
360,1106521B,,
361,F99904A8,,
362,528E053C,,
363,D2CA0ADE,,
364,46835CE2,,
365,BDC7C35E,,
366,5419F74B,,
367,13E1C61C,,
368,6DE4C2C4,,
369,ABF28359,,
370,25A52BAA,,
371,EAA44029,,
372,B62772BA,,
373,0A459BE8,,
374,458F977B,,
375,755C4693,,
376,6EEF0E01,,
377,F86A4811,,
378,B7D8DCCE,,
379,C7BF0356,,
380,66FF9A6E,,
381,B1F73FC7,,
382,F3F992D2,,
383,cb28f651,,
384,c08ae7f5,,
385,76bba2e9,,
386,91e4a568,,
387,c3079ce3,,
388,39db8eab,,
389,96946ff8,,
390,9c2239e4,,
391,d890e850,,
392,2b95ca13,,
393,200621df,,
394,8dfe43ac,,
395,290a8bb2,,
396,3060d47f,,
397,13772b1c,,
398,682ab315,,
399,c1d047b5,,
400,39ab2684,,
401,5311f60f,,
402,7a12ddce,,
403,53c6100e,,
404,006cf530,,
405,89720b5b,,
406,f3a4da33,,
407,d68bdc5e,,
408,8fa5886a,,
409,3747c586,,
410,dfbe9f70,,
411,04ef7cdf,,
412,049801b6,,
413,273810f2,,
414,d5180ed3,,
415,3467ceec,,
416,ec889984,,
417,a19f9720,,
418,3d473ea1,,
419,e8ee8dc0,,
420,73bc7fb6,,
421,65455f33,,
422,a5197a8b,,
423,33a679b4,,
424,b2419f7a,,
425,14b4beda,,
426,e93c2e87,,
427,dfc7df2a,,
428,f7bc255d,,
429,29FBDF7D,,
430,9E4D3873,,
431,1E46B522,,
432,91ba65ea,,
433,6F3C101D,,
434,cce3e96e,,
435,f69967b8,,
436,48597193,,
437,a04eb9f5,,
438,2ba28bc2,,
439,c958bf2d,,
440,ffa7e13e,,
441,47f27533,,
442,e5038a3e,,
443,bb749d31,,
444,66478CFF,,
445,2AA52DDF,,
446,A8A28E5B,,
447,94DDB53B,,
448,08AE47C1,,
449,A532D9CE,,
450,797DFE79,,
451,AE67F0A7,,
452,939166CE,,
453,856b7fe5,,
454,B29C89E1,,
455,D53E267B,,
456,19a1ff6e,,
457,aa4e2dd8,,
458,1F484841,,
459,CC45F225,,
460,A9F5A541,,
461,62A765FE,,
462,FB9D31D4,,
463,B59C24F4,,
464,94C9B5F6,,
465,BC50439D,,
466,637AFB7A,,
467,D521C865,,
468,D00486C1,,
469,AE832D8E,,
470,E8D91A02,,
471,B049A5A8,,
472,AFF4F6F0,,
473,005D0B63,,
474,40D84E7D,,
475,2A001EAC,,
476,F7F3F097,,
477,AC68E09D,,
478,14253FE3,,
479,FE12791C,,
480,C23332C9,,
481,422B7AF0,,
482,364D4762,,
483,7B0AC43C,,
484,AF15A60D,,
485,ACCD40B6,,
486,1EDE26CC,,
487,4957D156,,
488,71EDB6C0,,
489,21DE2F39,,
490,9A220956,,
491,A7EA95E0,,
492,74ABE42F,,
493,EFEFC4C4,,
494,69FC80A0,,
495,E2D22525,,
496,913399D7,,
497,66131B27,,
498,88047FCF,,
499,4AF63260,,
500,3F74793F,,
501,91B936FA,,
502,9DAC8A20,,
503,810C9823,,
504,84E38F4E,,
505,2461740D,,
506,4F669BCD,,
507,8D507E76,,
508,86663FDB,,
509,5E8224FF,,
510,BAF3885F,,
511,3850CC14,,
512,994052CD,,
513,97A0C6F7,,
514,E67CB496,,
515,1FD4BD73,,
516,72DCB378,,
517,FA87A9BF,,
518,0B4C4C57,,
519,7E7ED612,,
520,293A2F6A,,
521,1B0131DE,,
522,BC6BD21E,,
523,128997AA,,
524,D7C7E174,,
525,567A7D93,,
526,64A4FFA5,,
527,CC608F45,,
528,BC6D7CCB,,
529,8D9E6599,,
530,E4E81CA8,,
531,806D1CFE,,
532,12419A50,,
533,5A3E52F6,,
534,45FC82C6,,
535,F135B458,,
536,D51AFCBE,,
537,B8EDB990,,
538,3F0C49CF,,
539,45CEAD98,,
540,DB759C9A,,
541,66EECFED,,
542,1D3AC235,,
543,68B9AD1D,,
544,1CC1D9FD,,
545,EBF92326,,
546,37B2C4DC,,
547,E111130F,,
548,30EA1B30,,
549,B7010362,,
550,070EF07D,,
551,9CA926F1,,
552,3F8E704D,,
553,A80225A4,,
554,45011BF1,,
