,train,val,test
63,ac231cfd,f3009cdc,D521C865
64,3d2b326c,e6265e77,CAFA0CE2
65,a5c24186,30a61e5b,62A765FE
66,cb017dff,422B7AF0,71EDB6C0
67,1dc1c4fb,B8EDB990,8e19c5b6
68,1f8b54d9,04ef7cdf,d3da6f16
69,26d14577,059B869D,6D7F0FFA
70,f33af846,F135B458,a37c0e14
71,caac2fb6,DB5B7519,1B0131DE
72,e6cbc6db,36EC2D9D,D6AA9708
73,f3299377,02A748A8,5A3E52F6
74,1e6bb223,45CEAD98,AD772BDA
75,fd80b9b2,b2419f7a,89C0449A
76,da54fc65,2461740D,3ADEDD93
77,9d3bec1f,773B7CD9,9d079751
78,59a3b421,913399D7,D3D3BDE3
79,95cac7ed,2AA52DDF,c1d047b5
80,5c88395f,049801b6,DCA30E64
81,fbadb1d7,2B60CD27,B7C13C84
82,29f86b4c,66EECFED,96E31A69
83,095921d7,94DDB53B,9A220956
84,c77b7558,088CD0AD,A3C414EF
85,262f0e99,ABD15820,ffa7e13e
86,a6ed5255,2ac5ab19,20459843
87,5ada8b8e,B0118472,3F0C49CF
88,e2f7b4ce,2A001EAC,7a12ddce
89,ddae244f,8B0F498B,3CAF5087
90,48d043e8,ACCD40B6,AC68E09D
91,fc671377,66131B27,77e4e7b3
92,b9fadea0,a5197a8b,
93,9f53f9e2,093B9AC2,
94,d66c8a3b,,
95,dc9f48a4,,
96,1b685a91,,
97,4b46b786,,
98,565F5F92,,
99,EEA2C1E0,,
100,828E1165,,
101,5632396E,,
102,DD6F1D27,,
103,78EC26B2,,
104,887252E8,,
105,C21B27E4,,
106,50F38125,,
107,130EA9F0,,
108,cb882331,,
109,efecabc0,,
110,1e9a856a,,
111,beeee877,,
112,87ac4060,,
113,f897b21b,,
114,e50fd25d,,
115,18b6d6e7,,
116,1a56e8e5,,
117,fc6a514f,,
118,a29630d2,,
119,e1440c30,,
120,974f47b6,,
121,615c638d,,
122,24cc8660,,
123,c807152d,,
124,f30694f7,,
125,077e7051,,
126,0a49c368,,
127,a53a55ed,,
128,6f3d1ec1,,
129,eeb51a80,,
130,f56632b8,,
131,c13d841b,,
132,35a3f505,,
133,5bb96821,,
134,1da979ff,,
135,5b7d8f64,,
136,8bac7e59,,
137,3b9a2273,,
138,29d32315,,
139,ede57976,,
140,5f6fa5de,,
141,bf24e85e,,
142,69e0e4d9,,
143,6d00ac00,,
144,a998cc6f,,
145,c985d6a4,,
146,c3874ffc,,
147,8872dd8e,,
148,8ea2278c,,
149,dd230cfa,,
150,6cc0b334,,
151,92c7c348,,
152,b5b74b2d,,
153,4ce81ca5,,
154,794eb92f,,
155,02168abf,,
156,9a23a831,,
157,c454abac,,
158,c08eeafe,,
159,e7b639f3,,
160,c4bb0354,,
161,941575cb,,
162,ecceeb39,,
163,4276ecc3,,
164,0c13b082,,
165,a33f52a7,,
166,d780158b,,
167,22597d5c,,
168,18c475a1,,
169,1d063483,,
170,7552759a,,
171,d3846058,,
172,ceef08c2,,
173,b3511f16,,
174,1e328b6f,,
175,d44fdcf0,,
176,90c14c89,,
177,657d1abf,,
178,ef46368c,,
179,4e1e4ab7,,
180,c36faa05,,
181,7f3da3a1,,
182,54659e9f,,
183,2ff53d7a,,
184,95E8398F,,
185,0963305A,,
186,38991588,,
187,B944523E,,
188,A964B9A3,,
189,614D8D7D,,
190,0EB17121,,
191,CE682056,,
192,33EAAB31,,
193,4B82DB9B,,
194,C39D94E4,,
195,E7A9735A,,
196,7B74D046,,
197,3C25F016,,
198,A584930A,,
199,5E9F7E8F,,
200,7732DE46,,
201,056F80C3,,
202,9076806D,,
203,C4089710,,
204,7C8DAACB,,
205,D37DAF6F,,
206,75AA0FB8,,
207,F720CF55,,
208,5A7985BA,,
209,6DB22AEA,,
210,D6315769,,
211,D9E4CA77,,
212,12558019,,
213,3B9E62AC,,
214,28805E39,,
215,47D39794,,
216,9C306902,,
217,FC5811FB,,
218,103EF882,,
219,ADD3D7FE,,
220,590b650c,,
221,2f8b4ccb,,
222,8ed78985,,
223,4971f9c1,,
224,7e206961,,
225,b7ed6f65,,
226,25615528,,
227,e2dfdd69,,
228,30906c32,,
229,0075f8d7,,
230,182dfca9,,
231,912c5a3d,,
232,2f753bb4,,
233,97991078,,
234,3b4b3a5f,,
235,da190cd4,,
236,9f97b4b6,,
237,c2a2e876,,
238,46854f1c,,
239,5ec99523,,
240,6c63360c,,
241,b037f17b,,
242,71305f5c,,
243,87afea97,,
244,e8ebf283,,
245,f3ea98d5,,
246,e78eaded,,
247,0915cb6f,,
248,05212dc9,,
249,46d61a35,,
250,98cb6ac9,,
251,3d9c2588,,
252,e906e855,,
253,488e6d8d,,
254,2fed8120,,
255,f27af4bd,,
256,550d2568,,
257,29c82ff0,,
258,69bb79f8,,
259,9b3a2c5c,,
260,4f173713,,
261,badbc354,,
262,d9298d58,,
263,b52a09b0,,
264,52baec4e,,
265,0dc0a4bf,,
266,1e36aacb,,
267,564e51a3,,
268,66c716c2,,
269,c87c39f4,,
270,db0ceba9,,
271,f07e128b,,
272,48fbc5d2,,
273,d847a765,,
274,0efec19e,,
275,ea9b8cee,,
276,3e7c6f3c,,
277,bf87760d,,
278,12a9fb4e,,
279,7e349a4e,,
280,6d846ab5,,
281,7300af72,,
282,b9739d1e,,
283,ae43bef7,,
284,2f2d1b0c,,
285,d6f8427f,,
286,9c4f716d,,
287,4d59b151,,
288,accba421,,
289,cc8df798,,
290,7c434449,,
291,f84b4982,,
292,b682d92b,,
293,e965a765,,
294,d4aa0ed3,,
295,cfffe175,,
296,4942ebf2,,
297,396df9e6,,
298,910fae7d,,
299,85bc950b,,
300,3ff31173,,
301,4db19cdf,,
302,857a5a60,,
303,d1a9878e,,
304,d7e64bbb,,
305,E4AA3C18,,
306,E38DB70A,,
307,2b8db692,,
308,2f9e8c7f,,
309,52404227,,
310,01d72f6a,,
311,330bdb6c,,
312,6c9000ef,,
313,3c39f9b9,,
314,3a375f5f,,
315,3F291515,,
316,bfba9373,,
317,78306056,,
318,c3febc9e,,
319,5826ea77,,
320,85fe33f4,,
321,eb0da21c,,
322,a0dac779,,
323,e5aeff79,,
324,fdcc3157,,
325,af2fc9c2,,
326,47C5A937,,
327,0285FDDF,,
328,DB2F9FFE,,
329,F9FDAB2C,,
330,4D45F809,,
331,C73F6879,,
332,95A5FA25,,
333,592BC1BB,,
334,F827AA8C,,
335,AA58FA3E,,
336,E145D87F,,
337,376DD52D,,
338,15311E57,,
339,A90EB3F7,,
340,26F9BF86,,
341,EE5F8790,,
342,4EC063E2,,
343,1D2AB7D2,,
344,8B2A5B0B,,
345,CA71B178,,
346,473181A7,,
347,8192F868,,
348,BAEA4392,,
349,D4136A31,,
350,EC2C42B5,,
351,99219621,,
352,0CCCF11D,,
353,573F2559,,
354,1106521B,,
355,F99904A8,,
356,528E053C,,
357,D2CA0ADE,,
358,5419F74B,,
359,13E1C61C,,
360,6DE4C2C4,,
361,F405475A,,
362,07B19B85,,
363,E6434A29,,
364,49B2A361,,
365,3AEF89FD,,
366,25A52BAA,,
367,EAA44029,,
368,B62772BA,,
369,F1E38D60,,
370,0A459BE8,,
371,D2F473F4,,
372,458F977B,,
373,755C4693,,
374,B16A8F4B,,
375,6EEF0E01,,
376,8E4372BE,,
377,938976FB,,
378,F86A4811,,
379,B7D8DCCE,,
380,C7BF0356,,
381,66FF9A6E,,
382,B1F73FC7,,
383,F3F992D2,,
384,cb28f651,,
385,c08ae7f5,,
386,76bba2e9,,
387,0783e269,,
388,91e4a568,,
389,c3079ce3,,
390,39db8eab,,
391,96946ff8,,
392,9c2239e4,,
393,d890e850,,
394,2b95ca13,,
395,200621df,,
396,8dfe43ac,,
397,290a8bb2,,
398,3060d47f,,
399,13772b1c,,
400,682ab315,,
401,5eff6d78,,
402,c360e990,,
403,39ab2684,,
404,d94f1dd5,,
405,5311f60f,,
406,53c6100e,,
407,006cf530,,
408,89720b5b,,
409,f3a4da33,,
410,d68bdc5e,,
411,8fa5886a,,
412,3747c586,,
413,dfbe9f70,,
414,17c821de,,
415,273810f2,,
416,450a6858,,
417,d5180ed3,,
418,3467ceec,,
419,ec889984,,
420,a19f9720,,
421,82831b80,,
422,787c4448,,
423,3d473ea1,,
424,656594d9,,
425,e8ee8dc0,,
426,73bc7fb6,,
427,65455f33,,
428,a27d276d,,
429,33a679b4,,
430,14b4beda,,
431,e93c2e87,,
432,dfc7df2a,,
433,f7bc255d,,
434,29FBDF7D,,
435,9E4D3873,,
436,1E46B522,,
437,91ba65ea,,
438,6F3C101D,,
439,cce3e96e,,
440,f69967b8,,
441,48597193,,
442,a04eb9f5,,
443,2ba28bc2,,
444,c958bf2d,,
445,47f27533,,
446,e5038a3e,,
447,bb749d31,,
448,66478CFF,,
449,A8A28E5B,,
450,08AE47C1,,
451,A532D9CE,,
452,797DFE79,,
453,AE67F0A7,,
454,939166CE,,
455,856b7fe5,,
456,B29C89E1,,
457,D53E267B,,
458,19a1ff6e,,
459,aa4e2dd8,,
460,1F484841,,
461,CC45F225,,
462,A9F5A541,,
463,FB9D31D4,,
464,B59C24F4,,
465,94C9B5F6,,
466,BC50439D,,
467,637AFB7A,,
468,E536E7F6,,
469,94202120,,
470,B12AEE27,,
471,D00486C1,,
472,6E395B5D,,
473,AE832D8E,,
474,E8D91A02,,
475,0DB33EE7,,
476,B049A5A8,,
477,DFEAF807,,
478,AFF4F6F0,,
479,005D0B63,,
480,40D84E7D,,
481,F7F3F097,,
482,EAA75270,,
483,14253FE3,,
484,FE12791C,,
485,C23332C9,,
486,364D4762,,
487,7B0AC43C,,
488,93128005,,
489,AF15A60D,,
490,1EDE26CC,,
491,4957D156,,
492,21DE2F39,,
493,A7EA95E0,,
494,74ABE42F,,
495,EFEFC4C4,,
496,69FC80A0,,
497,E2D22525,,
498,6A8FAEC2,,
499,88047FCF,,
500,4AF63260,,
501,3F74793F,,
502,91B936FA,,
503,9DAC8A20,,
504,810C9823,,
505,84E38F4E,,
506,4F669BCD,,
507,5C5DEAAC,,
508,0B219162,,
509,5547F30C,,
510,00A9C64C,,
511,8193FBFB,,
512,3B8EE131,,
513,18A8340C,,
514,8D507E76,,
515,86663FDB,,
516,5E8224FF,,
517,BAF3885F,,
518,3850CC14,,
519,994052CD,,
520,97A0C6F7,,
521,E67CB496,,
522,1FD4BD73,,
523,E323CECA,,
524,72DCB378,,
525,FA87A9BF,,
526,0B4C4C57,,
527,7E7ED612,,
528,B9EE44DF,,
529,D8BA1689,,
530,293A2F6A,,
531,BC6BD21E,,
532,E703D8D9,,
533,128997AA,,
534,D7C7E174,,
535,567A7D93,,
536,64A4FFA5,,
537,CC608F45,,
538,BC6D7CCB,,
539,8D9E6599,,
540,3EB1265B,,
541,E4E81CA8,,
542,5EE5DC2E,,
543,806D1CFE,,
544,12419A50,,
545,EE259178,,
546,45FC82C6,,
547,D51AFCBE,,
548,2FE4B0F6,,
549,DB759C9A,,
550,5A8F60DB,,
551,1D3AC235,,
552,68B9AD1D,,
553,1CC1D9FD,,
554,EBF92326,,
555,37B2C4DC,,
556,E111130F,,
557,30EA1B30,,
558,B7010362,,
559,070EF07D,,
560,9CA926F1,,
561,3F8E704D,,
