,train,val,test
150,bf24e85e,,
151,69e0e4d9,,
152,6d00ac00,,
153,c985d6a4,,
154,c3874ffc,,
155,8872dd8e,,
156,8ea2278c,,
157,954b3034,,
158,dd230cfa,,
159,6cc0b334,,
160,92c7c348,,
161,4ce81ca5,,
162,c454abac,,
163,c08eeafe,,
164,e7b639f3,,
165,8fdfe3f1,,
166,c4bb0354,,
167,941575cb,,
168,ecceeb39,,
169,0c13b082,,
170,a33f52a7,,
171,d780158b,,
172,18c475a1,,
173,7552759a,,
174,d3846058,,
175,ceef08c2,,
176,979ac1bc,,
177,b3511f16,,
178,1e328b6f,,
179,d44fdcf0,,
180,866ea89f,,
181,90c14c89,,
182,657d1abf,,
183,ef46368c,,
184,4e1e4ab7,,
185,c36faa05,,
186,67cc16d6,,
187,2ff53d7a,,
188,38991588,,
189,B944523E,,
190,A964B9A3,,
191,614D8D7D,,
192,CE682056,,
193,33EAAB31,,
194,4B82DB9B,,
195,C39D94E4,,
196,E7A9735A,,
197,7B74D046,,
198,14E6C96C,,
199,66F5343A,,
200,3C25F016,,
201,A584930A,,
202,4CD542E0,,
203,5E9F7E8F,,
204,7732DE46,,
205,056F80C3,,
206,9076806D,,
207,C4089710,,
208,7C8DAACB,,
209,D37DAF6F,,
210,F720CF55,,
211,6DB22AEA,,
212,D6315769,,
213,12558019,,
214,3B9E62AC,,
215,28805E39,,
216,9C306902,,
217,FC5811FB,,
218,103EF882,,
219,2f8b4ccb,,
220,4971f9c1,,
221,49d7d740,,
222,7e206961,,
223,b7ed6f65,,
224,80afb4f3,,
225,25615528,,
226,e2dfdd69,,
227,30906c32,,
228,0075f8d7,,
229,182dfca9,,
230,912c5a3d,,
231,2f753bb4,,
232,97991078,,
233,3b4b3a5f,,
234,da190cd4,,
235,b40b5355,,
236,9f97b4b6,,
237,c2a2e876,,
238,6fe545db,,
239,5ec99523,,
240,6c63360c,,
241,14bd85dc,,
242,71305f5c,,
243,9eb12eba,,
244,e8ebf283,,
245,f3ea98d5,,
246,e78eaded,,
247,0915cb6f,,
248,05212dc9,,
249,46d61a35,,
250,55205080,,
251,54e2bdc1,,
252,e906e855,,
253,09207440,,
254,f2aac4d2,,
255,488e6d8d,,
256,2fed8120,,
257,f27af4bd,,
258,550d2568,,
259,29c82ff0,,
260,69bb79f8,,
261,eac31fe2,,
262,4f173713,,
263,badbc354,,
264,d9298d58,,
265,b52a09b0,,
266,52baec4e,,
267,1e36aacb,,
268,564e51a3,,
269,2c11c70b,,
270,7d4f557d,,
271,c87c39f4,,
272,db0ceba9,,
273,f07e128b,,
274,d847a765,,
275,0efec19e,,
276,ea9b8cee,,
277,bf87760d,,
278,12a9fb4e,,
279,3e999548,,
280,7e349a4e,,
281,6d846ab5,,
282,d0314896,,
283,7300af72,,
284,b9739d1e,,
285,ae43bef7,,
286,2f2d1b0c,,
287,d6f8427f,,
288,e954ae94,,
289,9c4f716d,,
290,accba421,,
291,cc8df798,,
292,7c434449,,
293,f84b4982,,
294,d4aa0ed3,,
295,638c8e8b,,
296,cfffe175,,
297,1bc4a76e,,
298,4942ebf2,,
299,396df9e6,,
300,85bc950b,,
301,3ff31173,,
302,4db19cdf,,
303,857a5a60,,
304,d1a9878e,,
305,d7e64bbb,,
306,E4AA3C18,,
307,E38DB70A,,
308,2b8db692,,
309,2f9e8c7f,,
310,01d72f6a,,
311,d99a7299,,
312,330bdb6c,,
313,f3009cdc,,
314,497ddcb5,,
315,6c9000ef,,
316,30a61e5b,,
317,3c39f9b9,,
318,830e3f78,,
319,bc0857e2,,
320,3F291515,,
321,78306056,,
322,c3febc9e,,
323,5826ea77,,
324,eb0da21c,,
325,a0dac779,,
326,e5aeff79,,
327,fdcc3157,,
328,e6265e77,,
329,af2fc9c2,,
330,DB2F9FFE,,
331,F9FDAB2C,,
332,4EB39EA8,,
333,C73F6879,,
334,95A5FA25,,
335,57A47A81,,
336,592BC1BB,,
337,F827AA8C,,
338,CB5F5330,,
339,AA58FA3E,,
340,376DD52D,,
341,A90EB3F7,,
342,26F9BF86,,
343,EE5F8790,,
344,4EC063E2,,
345,8B2A5B0B,,
346,CA71B178,,
347,8192F868,,
348,BAEA4392,,
349,D4136A31,,
350,EC2C42B5,,
351,99219621,,
352,0CCCF11D,,
353,573F2559,,
354,1106521B,,
355,F99904A8,,
356,528E053C,,
357,D2CA0ADE,,
358,46835CE2,,
359,A97D876A,,
360,BDC7C35E,,
361,5419F74B,,
362,13E1C61C,,
363,6DE4C2C4,,
364,F405475A,,
365,07B19B85,,
366,3AEF89FD,,
367,EAA44029,,
368,B62772BA,,
369,F1E38D60,,
370,0A459BE8,,
371,458F977B,,
372,755C4693,,
373,B16A8F4B,,
374,6EEF0E01,,
375,0D9559B0,,
376,8E4372BE,,
377,938976FB,,
378,89C0449A,,
379,3ADEDD93,,
380,F86A4811,,
381,B7D8DCCE,,
382,C7BF0356,,
383,66FF9A6E,,
384,B1F73FC7,,
385,F3F992D2,,
386,cb28f651,,
387,c08ae7f5,,
388,0783e269,,
389,91e4a568,,
390,c3079ce3,,
391,96946ff8,,
392,9c2239e4,,
393,d890e850,,
394,2b95ca13,,
395,d3da6f16,,
396,a37c0e14,,
397,8dfe43ac,,
398,290a8bb2,,
399,3060d47f,,
400,13772b1c,,
401,682ab315,,
402,c1d047b5,,
403,5eff6d78,,
404,c360e990,,
405,39ab2684,,
406,d94f1dd5,,
407,5311f60f,,
408,7a12ddce,,
409,53c6100e,,
410,77e4e7b3,,
411,006cf530,,
412,89720b5b,,
413,8e19c5b6,,
414,f3a4da33,,
415,d68bdc5e,,
416,3747c586,,
417,dfbe9f70,,
418,04ef7cdf,,
419,049801b6,,
420,17c821de,,
421,273810f2,,
422,450a6858,,
423,d5180ed3,,
424,3467ceec,,
425,ec889984,,
426,a19f9720,,
427,82831b80,,
428,787c4448,,
429,656594d9,,
430,73bc7fb6,,
431,65455f33,,
432,a27d276d,,
433,b2419f7a,,
434,14b4beda,,
435,e93c2e87,,
436,dfc7df2a,,
437,f7bc255d,,
438,29FBDF7D,,
439,9E4D3873,,
440,1E46B522,,
441,91ba65ea,,
442,f69967b8,,
443,a04eb9f5,,
444,9d079751,,
445,2ba28bc2,,
446,c958bf2d,,
447,ffa7e13e,,
448,47f27533,,
449,e5038a3e,,
450,bb749d31,,
451,2AA52DDF,,
452,94DDB53B,,
453,08AE47C1,,
454,A532D9CE,,
455,797DFE79,,
456,AE67F0A7,,
457,856b7fe5,,
458,19a1ff6e,,
459,aa4e2dd8,,
460,1F484841,,
461,CC45F225,,
462,A9F5A541,,
463,62A765FE,,
464,FB9D31D4,,
465,94C9B5F6,,
466,BC50439D,,
467,637AFB7A,,
468,D521C865,,
469,E536E7F6,,
470,94202120,,
471,B12AEE27,,
472,D00486C1,,
473,6E395B5D,,
474,AE832D8E,,
475,E8D91A02,,
476,0DB33EE7,,
477,B049A5A8,,
478,DFEAF807,,
479,005D0B63,,
480,40D84E7D,,
481,F7F3F097,,
482,AC68E09D,,
483,14253FE3,,
484,FE12791C,,
485,C23332C9,,
486,773B7CD9,,
487,422B7AF0,,
488,364D4762,,
489,7B0AC43C,,
490,93128005,,
491,AF15A60D,,
492,1EDE26CC,,
493,4957D156,,
494,71EDB6C0,,
495,21DE2F39,,
496,6D7F0FFA,,
497,6A8FAEC2,,
498,88047FCF,,
499,4AF63260,,
500,3F74793F,,
501,91B936FA,,
502,9DAC8A20,,
503,810C9823,,
504,84E38F4E,,
505,2461740D,,
506,4F669BCD,,
507,5C5DEAAC,,
508,0B219162,,
509,5547F30C,,
510,00A9C64C,,
511,8193FBFB,,
512,3B8EE131,,
513,18A8340C,,
514,E323CECA,,
515,72DCB378,,
516,B7C13C84,,
517,96E31A69,,
518,0B4C4C57,,
519,7E7ED612,,
520,B9EE44DF,,
521,D8BA1689,,
522,293A2F6A,,
523,1B0131DE,,
524,BC6BD21E,,
525,128997AA,,
526,A3C414EF,,
527,567A7D93,,
528,64A4FFA5,,
529,093B9AC2,,
530,CC608F45,,
531,8D9E6599,,
532,3EB1265B,,
533,5EE5DC2E,,
534,806D1CFE,,
535,12419A50,,
536,EE259178,,
537,5A3E52F6,,
538,DB5B7519,,
539,45FC82C6,,
540,F135B458,,
541,B8EDB990,,
542,3F0C49CF,,
543,45CEAD98,,
544,2FE4B0F6,,
545,66EECFED,,
546,5A8F60DB,,
547,68B9AD1D,,
548,1CC1D9FD,,
549,37B2C4DC,,
550,E111130F,,
551,30EA1B30,,
552,B7010362,,
553,070EF07D,,
554,DCA30E64,,
555,9CA926F1,,
