,train,val,test
89,095921d7,72DCB378,7B0AC43C
90,262f0e99,d68bdc5e,BC3B786A
91,a6ed5255,8dfe43ac,3467ceec
92,5ada8b8e,,C2A22DB8
93,e2f7b4ce,,12419A50
94,ddae244f,,a37c0e14
95,9f53f9e2,,773B7CD9
96,d66c8a3b,,
97,2738922d,,
98,dc9f48a4,,
99,1b685a91,,
100,4b46b786,,
101,565F5F92,,
102,EEA2C1E0,,
103,828E1165,,
104,5632396E,,
105,DD6F1D27,,
106,F5625E6F,,
107,C21B27E4,,
108,50F38125,,
109,cb882331,,
110,efecabc0,,
111,789de56b,,
112,1e9a856a,,
113,beeee877,,
114,e50fd25d,,
115,18b6d6e7,,
116,1a56e8e5,,
117,861325d7,,
118,e1440c30,,
119,974f47b6,,
120,615c638d,,
121,c807152d,,
122,f30694f7,,
123,077e7051,,
124,0a49c368,,
125,a53a55ed,,
126,d7e04665,,
127,6f3d1ec1,,
128,eeb51a80,,
129,486396b5,,
130,f56632b8,,
131,c13d841b,,
132,7b5ab331,,
133,35a3f505,,
134,d974c34b,,
135,1da979ff,,
136,8bac7e59,,
137,be26bdc8,,
138,3b9a2273,,
139,29d32315,,
140,ede57976,,
141,bf24e85e,,
142,69e0e4d9,,
143,6d00ac00,,
144,a998cc6f,,
145,c985d6a4,,
146,c3874ffc,,
147,8872dd8e,,
148,8ea2278c,,
149,dd230cfa,,
150,6cc0b334,,
151,b5b74b2d,,
152,4ce81ca5,,
153,794eb92f,,
154,02168abf,,
155,9a23a831,,
156,c454abac,,
157,c08eeafe,,
158,e7b639f3,,
159,8fdfe3f1,,
160,c4bb0354,,
161,4276ecc3,,
162,a33f52a7,,
163,d780158b,,
164,22597d5c,,
165,18c475a1,,
166,1d063483,,
167,7552759a,,
168,ceef08c2,,
169,979ac1bc,,
170,b3511f16,,
171,1e328b6f,,
172,d44fdcf0,,
173,866ea89f,,
174,90c14c89,,
175,ef46368c,,
176,67cc16d6,,
177,7f3da3a1,,
178,54659e9f,,
179,2ff53d7a,,
180,95E8398F,,
181,0963305A,,
182,B944523E,,
183,A964B9A3,,
184,614D8D7D,,
185,0EB17121,,
186,CE682056,,
187,33EAAB31,,
188,4B82DB9B,,
189,C39D94E4,,
190,E7A9735A,,
191,7B74D046,,
192,14E6C96C,,
193,66F5343A,,
194,A584930A,,
195,4CD542E0,,
196,5E9F7E8F,,
197,7732DE46,,
198,9076806D,,
199,C4089710,,
200,7C8DAACB,,
201,D37DAF6F,,
202,75AA0FB8,,
203,5A7985BA,,
204,6DB22AEA,,
205,D6315769,,
206,12558019,,
207,28805E39,,
208,47D39794,,
209,9C306902,,
210,FC5811FB,,
211,103EF882,,
212,ADD3D7FE,,
213,590b650c,,
214,2f8b4ccb,,
215,4971f9c1,,
216,49d7d740,,
217,7e206961,,
218,b7ed6f65,,
219,80afb4f3,,
220,25615528,,
221,e2dfdd69,,
222,30906c32,,
223,0075f8d7,,
224,912c5a3d,,
225,2f753bb4,,
226,3b4b3a5f,,
227,da190cd4,,
228,b40b5355,,
229,9f97b4b6,,
230,c2a2e876,,
231,46854f1c,,
232,6c63360c,,
233,71305f5c,,
234,3f676d40,,
235,87afea97,,
236,e8ebf283,,
237,f3ea98d5,,
238,e78eaded,,
239,0915cb6f,,
240,05212dc9,,
241,46d61a35,,
242,98cb6ac9,,
243,3d9c2588,,
244,55205080,,
245,54e2bdc1,,
246,e906e855,,
247,f2aac4d2,,
248,488e6d8d,,
249,2fed8120,,
250,f27af4bd,,
251,550d2568,,
252,29c82ff0,,
253,69bb79f8,,
254,9b3a2c5c,,
255,4f173713,,
256,badbc354,,
257,d9298d58,,
258,b52a09b0,,
259,52baec4e,,
260,0dc0a4bf,,
261,1e36aacb,,
262,2c11c70b,,
263,66c716c2,,
264,c87c39f4,,
265,f07e128b,,
266,48fbc5d2,,
267,d847a765,,
268,0efec19e,,
269,ea9b8cee,,
270,3e7c6f3c,,
271,bf87760d,,
272,12a9fb4e,,
273,3e999548,,
274,7e349a4e,,
275,6d846ab5,,
276,d0314896,,
277,b9739d1e,,
278,ae43bef7,,
279,2f2d1b0c,,
280,d6f8427f,,
281,e954ae94,,
282,9c4f716d,,
283,4d59b151,,
284,accba421,,
285,cc8df798,,
286,7c434449,,
287,f84b4982,,
288,b682d92b,,
289,e965a765,,
290,d4aa0ed3,,
291,638c8e8b,,
292,cfffe175,,
293,1bc4a76e,,
294,4942ebf2,,
295,396df9e6,,
296,910fae7d,,
297,85bc950b,,
298,3ff31173,,
299,4db19cdf,,
300,857a5a60,,
301,d1a9878e,,
302,d7e64bbb,,
303,E4AA3C18,,
304,E38DB70A,,
305,2f9e8c7f,,
306,dc8a5519,,
307,470c0bee,,
308,28eeb5c3,,
309,c82ae31e,,
310,f62e1d32,,
311,01d72f6a,,
312,330bdb6c,,
313,0fe86143,,
314,f3009cdc,,
315,497ddcb5,,
316,6c9000ef,,
317,3c39f9b9,,
318,3a375f5f,,
319,830e3f78,,
320,bc0857e2,,
321,bfba9373,,
322,78306056,,
323,5826ea77,,
324,a0dac779,,
325,e5aeff79,,
326,fdcc3157,,
327,e6265e77,,
328,af2fc9c2,,
329,0285FDDF,,
330,F9FDAB2C,,
331,4EB39EA8,,
332,4D45F809,,
333,C73F6879,,
334,95A5FA25,,
335,57A47A81,,
336,F827AA8C,,
337,CB5F5330,,
338,AA58FA3E,,
339,E145D87F,,
340,376DD52D,,
341,15311E57,,
342,A90EB3F7,,
343,26F9BF86,,
344,EE5F8790,,
345,4EC063E2,,
346,1D2AB7D2,,
347,FA31AC9B,,
348,8B2A5B0B,,
349,CA71B178,,
350,EC2C42B5,,
351,99219621,,
352,0CCCF11D,,
353,573F2559,,
354,1106521B,,
355,F99904A8,,
356,528E053C,,
357,D2CA0ADE,,
358,46835CE2,,
359,A97D876A,,
360,BDC7C35E,,
361,5419F74B,,
362,13E1C61C,,
363,6DE4C2C4,,
364,F405475A,,
365,07B19B85,,
366,ABF28359,,
367,E6434A29,,
368,49B2A361,,
369,3AEF89FD,,
370,25A52BAA,,
371,EAA44029,,
372,B62772BA,,
373,F1E38D60,,
374,0A459BE8,,
375,D2F473F4,,
376,458F977B,,
377,8E4372BE,,
378,938976FB,,
379,89C0449A,,
380,3ADEDD93,,
381,F86A4811,,
382,B7D8DCCE,,
383,C7BF0356,,
384,66FF9A6E,,
385,cb28f651,,
386,c08ae7f5,,
387,76bba2e9,,
388,91e4a568,,
389,c3079ce3,,
390,39db8eab,,
391,96946ff8,,
392,d890e850,,
393,2b95ca13,,
394,200621df,,
395,d3da6f16,,
396,290a8bb2,,
397,3060d47f,,
398,13772b1c,,
399,682ab315,,
400,c1d047b5,,
401,c360e990,,
402,39ab2684,,
403,d94f1dd5,,
404,5311f60f,,
405,7a12ddce,,
406,53c6100e,,
407,77e4e7b3,,
408,006cf530,,
409,89720b5b,,
410,8e19c5b6,,
411,f3a4da33,,
412,8fa5886a,,
413,3747c586,,
414,dfbe9f70,,
415,17c821de,,
416,273810f2,,
417,450a6858,,
418,d5180ed3,,
419,ec889984,,
420,a19f9720,,
421,82831b80,,
422,3d473ea1,,
423,656594d9,,
424,73bc7fb6,,
425,65455f33,,
426,a5197a8b,,
427,a27d276d,,
428,33a679b4,,
429,14b4beda,,
430,e93c2e87,,
431,dfc7df2a,,
432,f7bc255d,,
433,29FBDF7D,,
434,9E4D3873,,
435,1E46B522,,
436,91ba65ea,,
437,6F3C101D,,
438,cce3e96e,,
439,f69967b8,,
440,48597193,,
441,a04eb9f5,,
442,9d079751,,
443,2ba28bc2,,
444,c958bf2d,,
445,ffa7e13e,,
446,47f27533,,
447,e5038a3e,,
448,bb749d31,,
449,66478CFF,,
450,A8A28E5B,,
451,94DDB53B,,
452,08AE47C1,,
453,797DFE79,,
454,AE67F0A7,,
455,939166CE,,
456,856b7fe5,,
457,B29C89E1,,
458,D53E267B,,
459,19a1ff6e,,
460,aa4e2dd8,,
461,2ac5ab19,,
462,1F484841,,
463,CC45F225,,
464,A9F5A541,,
465,62A765FE,,
466,FB9D31D4,,
467,B59C24F4,,
468,94C9B5F6,,
469,BC50439D,,
470,637AFB7A,,
471,D521C865,,
472,D00486C1,,
473,6E395B5D,,
474,AE832D8E,,
475,E8D91A02,,
476,B049A5A8,,
477,DFEAF807,,
478,005D0B63,,
479,40D84E7D,,
480,2A001EAC,,
481,AC68E09D,,
482,14253FE3,,
483,FE12791C,,
484,C23332C9,,
485,364D4762,,
486,93128005,,
487,AF15A60D,,
488,4957D156,,
489,71EDB6C0,,
490,21DE2F39,,
491,A7EA95E0,,
492,74ABE42F,,
493,EFEFC4C4,,
494,6D7F0FFA,,
495,69FC80A0,,
496,E2D22525,,
497,913399D7,,
498,6A8FAEC2,,
499,66131B27,,
500,88047FCF,,
501,4AF63260,,
502,3F74793F,,
503,91B936FA,,
504,9DAC8A20,,
505,810C9823,,
506,2461740D,,
507,5C5DEAAC,,
508,0B219162,,
509,5547F30C,,
510,00A9C64C,,
511,8193FBFB,,
512,3B8EE131,,
513,18A8340C,,
514,8D507E76,,
515,86663FDB,,
516,5E8224FF,,
517,BAF3885F,,
518,3850CC14,,
519,994052CD,,
520,97A0C6F7,,
521,E67CB496,,
522,1FD4BD73,,
523,E323CECA,,
524,FA87A9BF,,
525,B7C13C84,,
526,96E31A69,,
527,7E7ED612,,
528,B9EE44DF,,
529,D8BA1689,,
530,293A2F6A,,
531,1B0131DE,,
532,BC6BD21E,,
533,E703D8D9,,
534,128997AA,,
535,D7C7E174,,
536,A3C414EF,,
537,64A4FFA5,,
538,02A748A8,,
539,093B9AC2,,
540,BC6D7CCB,,
541,8D9E6599,,
542,3EB1265B,,
543,E4E81CA8,,
544,5EE5DC2E,,
545,EE259178,,
546,5A3E52F6,,
547,DB5B7519,,
548,45FC82C6,,
549,F135B458,,
550,B8EDB990,,
551,3F0C49CF,,
552,45CEAD98,,
553,DB759C9A,,
554,66EECFED,,
555,1D3AC235,,
556,68B9AD1D,,
557,EBF92326,,
558,37B2C4DC,,
559,E111130F,,
560,30EA1B30,,
561,B7010362,,
